model_seed,method,scale,csr,csr_ci_low,csr_ci_high,signed_route_effect,orthogonal_abs_effect,class_log_prob_drop,prediction_preservation,prediction_preservation_ci_low,prediction_preservation_ci_high
2,d4_no_geo,-0.5,0.7455060588612143,0.7193521338308608,0.7703421409206177,-0.05263627188105602,0.07060475398611743,0.019828414398944005,0.9921875,0.9765625,1.0
2,d4_no_geo,-0.25,0.8674842906436941,0.8472728431747106,0.8878723024154281,-0.03243884771654848,0.03739416156167863,0.010416106699267402,1.0,1.0,1.0
2,d4_no_geo,0.0,0.0,0.0,0.0,-2.3064536947003944e-09,4.223620272969519e-09,-1.6298145055770874e-09,1.0,1.0,1.0
2,d4_no_geo,0.25,1.1485613094439668,1.1013341635871023,1.2063389547047452,0.04199101393169258,0.03655966258520493,-0.008887932082870975,1.0,1.0,1.0
2,d4_no_geo,0.5,1.2752217179581378,1.2086650015641083,1.3457406739351025,0.08621798414969817,0.06761019118130207,-0.014290695151430555,0.984375,0.9609375,1.0
2,d4_full_legacy_route,-0.5,1.4806029538121235,1.3425029917111329,1.6319425044502902,-0.017402593803126365,0.011753720846172655,0.0005425085546448827,1.0,1.0,1.0
2,d4_full_legacy_route,-0.25,1.5068090324109336,1.372287333404749,1.6604470682409773,-0.009383869671182765,0.006227643629244994,2.9422109946608543e-05,1.0,1.0,1.0
2,d4_full_legacy_route,0.0,0.0,0.0,0.0,-4.5268572224088643e-10,4.2530160920817295e-09,2.444721758365631e-09,1.0,1.0,1.0
2,d4_full_legacy_route,0.25,1.4856321703244004,1.372182145254473,1.619490662640831,0.00939512088916672,0.00632398858670058,0.0005400956142693758,1.0,1.0,1.0
2,d4_full_legacy_route,0.5,1.446578901721763,1.3315460344672936,1.577991127801075,0.01744162345858058,0.012057153217028826,0.0016128850111272186,1.0,1.0,1.0
2,d4_full_stationary_route,-0.5,0.4925668561721233,0.40211427126327826,0.5943707388437618,-0.014387073646503268,0.029208367282990366,-0.0006276645144680515,0.9921875,0.9765625,1.0
2,d4_full_stationary_route,-0.25,0.5211394502468095,0.4099134250550097,0.6391909760371937,-0.008099365011730697,0.0155416463057918,-0.00046536658192053437,1.0,1.0,1.0
2,d4_full_stationary_route,0.0,0.0,0.0,0.0,1.0923771089077494e-09,3.847568028070292e-09,-4.6566128730773926e-09,1.0,1.0,1.0
2,d4_full_stationary_route,0.25,0.5498489733585289,0.3964106814135374,0.714583593666299,0.008836292659907485,0.016070399487944087,0.0010070815042126924,1.0,1.0,1.0
2,d4_full_stationary_route,0.5,0.5480970730279878,0.39415613675309724,0.720313422054743,0.017115953993197763,0.031227960949763656,0.0028589803114300594,1.0,1.0,1.0
